ASSESSMENT_START_TIME;FINDING_UNIQUE_ID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_DETAILS;RESOURCE_TAGS;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_RECOMMENDATION_CODE_NATIVEIAC;REMEDIATION_RECOMMENDATION_CODE_TERRAFORM;REMEDIATION_RECOMMENDATION_CODE_CLI;REMEDIATION_RECOMMENDATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROFILE;ACCOUNT_ID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ARN;ACCOUNT_ORG;ACCOUNT_TAGS;REGION;RESOURCE_ID;RESOURCE_ARN
2025-04-19T21:54:15.400776;prowler-aws-cloudwatch_log_metric_filter_disable_or_scheduled_deletion_of_kms_cmk-891377253157-us-east-1-891377253157;aws;cloudwatch_log_metric_filter_disable_or_scheduled_deletion_of_kms_cmk;Ensure a log metric filter and alarm exist for disabling or scheduled deletion of customer created KMS CMKs.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for disabling or scheduled deletion of customer created KMS CMKs.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_7#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_7#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | ENS-RD2022: op.exp.10.aws.cmk.4, op.exp.10.aws.cmk.5 | MITRE-ATTACK: T1485, T1496 | NIST-CSF-1.1: cm_2, ra_5, sc_4 | CIS-1.5: 4.7 | CIS-1.4: 4.7 | CIS-2.0: 4.7 | ISO27001-2013: A.10.1, A.12.4 | GDPR: article_25;encryption;;;Logging and Monitoring;;891377253157;;;;;;us-east-1;891377253157;arn:aws:iam::891377253157:root
2025-04-19T21:54:15.400776;prowler-aws-cloudwatch_log_metric_filter_for_s3_bucket_policy_changes-891377253157-us-east-1-891377253157;aws;cloudwatch_log_metric_filter_for_s3_bucket_policy_changes;Ensure a log metric filter and alarm exist for S3 bucket policy changes.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for S3 bucket policy changes.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_8#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_8#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | MITRE-ATTACK: T1496 | NIST-CSF-1.1: cm_2, ra_5, sc_4 | CIS-1.5: 4.8 | CIS-1.4: 4.8 | CIS-2.0: 4.8 | ISO27001-2013: A.12.4 | GDPR: article_25;;;;Logging and Monitoring;;891377253157;;;;;;us-east-1;891377253157;arn:aws:iam::891377253157:root
2025-04-19T21:54:15.400776;prowler-aws-cloudwatch_log_metric_filter_policy_changes-891377253157-us-east-1-891377253157;aws;cloudwatch_log_metric_filter_policy_changes;Ensure a log metric filter and alarm exist for IAM policy changes.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for IAM policy changes.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_4#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_4#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | ENS-RD2022: op.exp.8.aws.ct.5 | MITRE-ATTACK: T1496 | NIST-CSF-1.1: cm_2, ra_5, sc_4 | CIS-1.5: 4.4 | CIS-1.4: 4.4 | CIS-2.0: 4.4 | ISO27001-2013: A.12.4 | GDPR: article_25;;;;Logging and Monitoring;;891377253157;;;;;;us-east-1;891377253157;arn:aws:iam::891377253157:root
2025-04-19T21:54:15.400776;prowler-aws-cloudwatch_log_metric_filter_root_usage-891377253157-us-east-1-891377253157;aws;cloudwatch_log_metric_filter_root_usage;Ensure a log metric filter and alarm exist for usage of root account.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for usage of root account.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_3#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_3#procedure;;HIPAA: 164_308_a_6_i, 164_308_a_6_ii | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | ENS-RD2022: op.exp.8.aws.ct.5, op.exp.8.aws.cw.1 | MITRE-ATTACK: T1496 | NIST-CSF-1.1: cm_2, ra_5, sc_4 | CIS-1.5: 4.3 | CIS-1.4: 4.3 | CIS-2.0: 4.3 | ISO27001-2013: A.12.4 | GDPR: article_25 | PCI-3.2.1: cw;;;;Logging and Monitoring;;891377253157;;;;;;us-east-1;891377253157;arn:aws:iam::891377253157:root
2025-04-19T21:54:15.400776;prowler-aws-cloudwatch_log_metric_filter_security_group_changes-891377253157-us-east-1-891377253157;aws;cloudwatch_log_metric_filter_security_group_changes;Ensure a log metric filter and alarm exist for security group changes.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for security group changes.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_10#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_10#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | MITRE-ATTACK: T1496 | NIST-CSF-1.1: cm_2, ra_5, sc_4 | CIS-1.5: 4.10 | CIS-1.4: 4.10 | CIS-2.0: 4.10 | ISO27001-2013: A.12.4 | GDPR: article_25;;;;Logging and Monitoring;;891377253157;;;;;;us-east-1;891377253157;arn:aws:iam::891377253157:root
2025-04-19T21:54:15.400776;prowler-aws-cloudwatch_log_metric_filter_sign_in_without_mfa-891377253157-us-east-1-891377253157;aws;cloudwatch_log_metric_filter_sign_in_without_mfa;Ensure a log metric filter and alarm exist for Management Console sign-in without MFA.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for Management Console sign-in without MFA.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_2#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_2#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | ENS-RD2022: op.exp.8.aws.ct.5 | MITRE-ATTACK: T1496 | NIST-CSF-1.1: cm_2, ra_5, sc_4 | CIS-1.5: 4.2 | CIS-1.4: 4.2 | CIS-2.0: 4.2 | ISO27001-2013: A.12.4 | GDPR: article_25;;;;Logging and Monitoring;;891377253157;;;;;;us-east-1;891377253157;arn:aws:iam::891377253157:root
2025-04-19T21:54:15.400776;prowler-aws-cloudwatch_log_metric_filter_unauthorized_api_calls-891377253157-us-east-1-891377253157;aws;cloudwatch_log_metric_filter_unauthorized_api_calls;Ensure a log metric filter and alarm exist for unauthorized API calls.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for unauthorized API calls.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_1#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_1#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | ENS-RD2022: op.exp.8.aws.ct.5 | MITRE-ATTACK: T1496 | NIST-CSF-1.1: cm_2, ra_5, sc_4 | CIS-1.5: 4.1 | CIS-1.4: 4.1 | CIS-2.0: 4.1 | ISO27001-2013: A.12.4 | GDPR: article_25;;;;Logging and Monitoring;;891377253157;;;;;;us-east-1;891377253157;arn:aws:iam::891377253157:root
2025-04-19T21:54:15.400776;prowler-aws-config_recorder_all_regions_enabled-891377253157-us-east-1-891377253157;aws;config_recorder_all_regions_enabled;Ensure AWS Config is enabled in all regions.;Logging and Monitoring;FAIL;AWS Config recorder 891377253157 is disabled.;config;;medium;Other;;;Ensure AWS Config is enabled in all regions.;The AWS configuration item history captured by AWS Config enables security analysis, resource change tracking and compliance auditing.;https://aws.amazon.com/blogs/mt/aws-config-best-practices/;It is recommended to enable AWS Config in all regions.;https://aws.amazon.com/blogs/mt/aws-config-best-practices/;;https://docs.bridgecrew.io/docs/logging_5-enable-aws-config-regions#terraform;https://docs.bridgecrew.io/docs/logging_5-enable-aws-config-regions#cli-command;https://docs.bridgecrew.io/docs/logging_5-enable-aws-config-regions#aws-console;HIPAA: 164_308_a_1_ii_a | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP02 | ENS-RD2022: op.exp.1.aws.cfg.1, op.exp.1.aws.cfg.2, op.exp.3.aws.cfg.1, op.exp.3.r3.aws.cfg.1, op.mon.3.r2.aws.cfg.1, op.mon.3.r6.aws.cfg.1 | MITRE-ATTACK: T1190, T1078, T1204, T1098, T1136, T1525, T1562, T1110, T1040, T1119, T1530, T1485, T1486, T1491, T1499, T1496, T1498 | NIST-CSF-1.1: cm_2, am_1, ra_5, sc_4, ip_12 | CIS-1.5: 3.5 | SOC2: cc_2_1, cc_3_1, cc_3_4, cc_8_1 | CIS-1.4: 3.5 | CIS-2.0: 3.5 | ISO27001-2013: A.12.4 | GDPR: article_25, article_30 | AWS-Foundational-Security-Best-Practices: config | GxP-EU-Annex-11: 10-change-and-configuration-management, 4.5-validation-development-quality, 4.6-validation-quality-performance | PCI-3.2.1: config;forensics-ready;;;;;891377253157;;;;;;us-east-1;891377253157;arn:aws:iam::891377253157:root
2025-04-19T21:54:15.400776;prowler-aws-config_recorder_all_regions_enabled-891377253157-us-west-2-891377253157;aws;config_recorder_all_regions_enabled;Ensure AWS Config is enabled in all regions.;Logging and Monitoring;FAIL;AWS Config recorder 891377253157 is disabled.;config;;medium;Other;;;Ensure AWS Config is enabled in all regions.;The AWS configuration item history captured by AWS Config enables security analysis, resource change tracking and compliance auditing.;https://aws.amazon.com/blogs/mt/aws-config-best-practices/;It is recommended to enable AWS Config in all regions.;https://aws.amazon.com/blogs/mt/aws-config-best-practices/;;https://docs.bridgecrew.io/docs/logging_5-enable-aws-config-regions#terraform;https://docs.bridgecrew.io/docs/logging_5-enable-aws-config-regions#cli-command;https://docs.bridgecrew.io/docs/logging_5-enable-aws-config-regions#aws-console;HIPAA: 164_308_a_1_ii_a | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP02 | ENS-RD2022: op.exp.1.aws.cfg.1, op.exp.1.aws.cfg.2, op.exp.3.aws.cfg.1, op.exp.3.r3.aws.cfg.1, op.mon.3.r2.aws.cfg.1, op.mon.3.r6.aws.cfg.1 | MITRE-ATTACK: T1190, T1078, T1204, T1098, T1136, T1525, T1562, T1110, T1040, T1119, T1530, T1485, T1486, T1491, T1499, T1496, T1498 | NIST-CSF-1.1: cm_2, am_1, ra_5, sc_4, ip_12 | CIS-1.5: 3.5 | SOC2: cc_2_1, cc_3_1, cc_3_4, cc_8_1 | CIS-1.4: 3.5 | CIS-2.0: 3.5 | ISO27001-2013: A.12.4 | GDPR: article_25, article_30 | AWS-Foundational-Security-Best-Practices: config | GxP-EU-Annex-11: 10-change-and-configuration-management, 4.5-validation-development-quality, 4.6-validation-quality-performance | PCI-3.2.1: config;forensics-ready;;;;;891377253157;;;;;;us-west-2;891377253157;arn:aws:iam::891377253157:root
2025-04-19T21:54:15.400776;prowler-aws-ec2_ebs_default_encryption-891377253157-us-east-1-891377253157;aws;ec2_ebs_default_encryption;Check if EBS Default Encryption is activated.;Data Protection;FAIL;EBS Default Encryption is not activated.;ec2;ebs;medium;Other;;;Check if EBS Default Encryption is activated.;If not enabled sensitive information at rest is not protected.;;Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.;https://aws.amazon.com/premiumsupport/knowledge-center/ebs-automatic-encryption/;;https://docs.bridgecrew.io/docs/ensure-ebs-default-encryption-is-enabled#terraform;aws ec2 enable-ebs-encryption-by-default;https://docs.bridgecrew.io/docs/ensure-ebs-default-encryption-is-enabled#aws-console;HIPAA: 164_308_a_1_ii_b, 164_308_a_4_ii_a, 164_312_a_2_iv, 164_312_e_2_ii | CISA: your-systems-3, your-data-1 | AWS-Well-Architected-Framework-Security-Pillar: SEC08-BP02 | MITRE-ATTACK: T1119 | GxP-21-CFR-Part-11: 11.10-g, 11.30 | NIST-800-53-Revision-4: sc_28 | FFIEC: d3-pc-am-b-12 | NIST-800-53-Revision-5: au_9_3, cm_6_a, cm_9_b, cp_9_d, sc_8_3, sc_8_4, sc_13_a, sc_28_1, si_19_4 | AWS-Foundational-Security-Best-Practices: ec2 | GxP-EU-Annex-11: 7.1-data-storage-damage-protection | AWS-Audit-Manager-Control-Tower-Guardrails: 1.0.3;encryption;;;;;891377253157;;;;;;us-east-1;891377253157;arn:aws:iam::891377253157:root
2025-04-19T21:54:15.400776;prowler-aws-ec2_ebs_default_encryption-891377253157-us-west-2-891377253157;aws;ec2_ebs_default_encryption;Check if EBS Default Encryption is activated.;Data Protection;FAIL;EBS Default Encryption is not activated.;ec2;ebs;medium;Other;;;Check if EBS Default Encryption is activated.;If not enabled sensitive information at rest is not protected.;;Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.;https://aws.amazon.com/premiumsupport/knowledge-center/ebs-automatic-encryption/;;https://docs.bridgecrew.io/docs/ensure-ebs-default-encryption-is-enabled#terraform;aws ec2 enable-ebs-encryption-by-default;https://docs.bridgecrew.io/docs/ensure-ebs-default-encryption-is-enabled#aws-console;HIPAA: 164_308_a_1_ii_b, 164_308_a_4_ii_a, 164_312_a_2_iv, 164_312_e_2_ii | CISA: your-systems-3, your-data-1 | AWS-Well-Architected-Framework-Security-Pillar: SEC08-BP02 | MITRE-ATTACK: T1119 | GxP-21-CFR-Part-11: 11.10-g, 11.30 | NIST-800-53-Revision-4: sc_28 | FFIEC: d3-pc-am-b-12 | NIST-800-53-Revision-5: au_9_3, cm_6_a, cm_9_b, cp_9_d, sc_8_3, sc_8_4, sc_13_a, sc_28_1, si_19_4 | AWS-Foundational-Security-Best-Practices: ec2 | GxP-EU-Annex-11: 7.1-data-storage-damage-protection | AWS-Audit-Manager-Control-Tower-Guardrails: 1.0.3;encryption;;;;;891377253157;;;;;;us-west-2;891377253157;arn:aws:iam::891377253157:root
2025-04-19T21:54:15.400776;prowler-aws-ec2_elastic_ip_unassigned-891377253157-us-east-1-3.219.127.100;aws;ec2_elastic_ip_unassigned;Check if there is any unassigned Elastic IP.;Infrastructure Security;PASS;Elastic IP 3.219.127.100 is associated with an instance or network interface.;ec2;;low;AwsEc2Eip;;Environment=dev | Project=my-project | Name=my-vpc-nat-eip;Check if there is any unassigned Elastic IP.;Unassigned Elastic IPs may result in extra cost.;;Ensure Elastic IPs are not unassigned.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/elastic-ip-addresses-eip.html;https://docs.bridgecrew.io/docs/general_19#cloudformation;https://docs.bridgecrew.io/docs/general_19#terraform;aws ec2 release-address --public-ip <theIPyoudontneed>;https://docs.bridgecrew.io/docs/general_19#ec2-console;CISA: your-systems-1, your_-urroundings-1 | AWS-Well-Architected-Framework-Security-Pillar: SEC03-BP06 | NIST-CSF-1.1: ds_3 | FFIEC: d1-g-it-b-1 | NIST-800-171-Revision-2: 3_4_1 | PCI-3.2.1: ec2;;;;;;891377253157;;;;;;us-east-1;3.219.127.100;arn:aws:ec2:us-east-1:891377253157:eip-allocation/eipalloc-0b67ea40ac9baa446
2025-04-19T21:54:15.400776;prowler-aws-ec2_networkacl_allow_ingress_any_port-891377253157-us-east-1-acl-025ff5ccfbcf002d6;aws;ec2_networkacl_allow_ingress_any_port;Ensure no Network ACLs allow ingress from 0.0.0.0/0 to any port.;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;PASS;Network ACL acl-025ff5ccfbcf002d6 does not have every port open to the Internet.;ec2;networkacl;medium;AwsEc2NetworkAcl;;;Ensure no Network ACLs allow ingress from 0.0.0.0/0 to any port.;Even having a perimeter firewall, having network acls open allows any user or malware with vpc access to scan for well known and sensitive ports and gain access to instance.;;Apply Zero Trust approach. Implement a process to scan and remediate unrestricted or overly permissive network acls. Recommended best practices is to narrow the definition for the minimum ports required.;https://docs.aws.amazon.com/vpc/latest/userguide/vpc-network-acls.html;;;;;HIPAA: 164_308_a_1_ii_b, 164_312_e_1 | CISA: your-data-2 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | NIST-CSF-1.1: ae_1, ac_3, ac_5, pt_4 | GxP-21-CFR-Part-11: 11.10-d, 11.10-g, 11.10-k | CIS-1.5: 5.1 | RBI-Cyber-Security-Framework: annex_i_1_3, annex_i_5_1 | CIS-1.4: 5.1 | NIST-800-53-Revision-4: ac_4, cm_2, sc_7_3, sc_7 | FedRamp-Moderate-Revision-4: ac-4, ac-17-1, ac-21-b, cm-2, sc-4, sc-7-3, sc-7 | FedRAMP-Low-Revision-4: ac-17, cm-2, sc-7 | CIS-2.0: 5.1 | FFIEC: d3-pc-am-b-10, d3-pc-im-b-1, d3-pc-im-b-2, d3-pc-im-b-6, d4-c-co-b-2 | NIST-800-53-Revision-5: ac_4_21, ac_17_b, ac_17_1, ac_17_4_a, ac_17_9, ac_17_10, cm_2_a, cm_2_2, cm_6_a, cm_7_b, cm_8_6, cm_9_b, sc_7_5, sc_7_7, sc_7_11, sc_7_12, sc_7_16, sc_7_21, sc_7_24_b, sc_7_25, sc_7_26, sc_7_27, sc_7_28, sc_7_a, sc_7_c | AWS-Foundational-Security-Best-Practices: ec2 | NIST-800-171-Revision-2: 3_1_1, 3_1_2, 3_1_3, 3_1_14, 3_1_20, 3_4_1, 3_4_7, 3_13_1, 3_13_2, 3_13_5, 3_13_6;internet-exposed;;;Infrastructure Security;;891377253157;;;;;;us-east-1;acl-025ff5ccfbcf002d6;arn:aws:ec2:us-east-1:891377253157:network-acl/acl-025ff5ccfbcf002d6
2025-04-19T21:54:15.400776;prowler-aws-ec2_networkacl_allow_ingress_any_port-891377253157-us-east-1-acl-02f3034ed0f28472f;aws;ec2_networkacl_allow_ingress_any_port;Ensure no Network ACLs allow ingress from 0.0.0.0/0 to any port.;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;FAIL;Network ACL acl-02f3034ed0f28472f has every port open to the Internet.;ec2;networkacl;medium;AwsEc2NetworkAcl;;;Ensure no Network ACLs allow ingress from 0.0.0.0/0 to any port.;Even having a perimeter firewall, having network acls open allows any user or malware with vpc access to scan for well known and sensitive ports and gain access to instance.;;Apply Zero Trust approach. Implement a process to scan and remediate unrestricted or overly permissive network acls. Recommended best practices is to narrow the definition for the minimum ports required.;https://docs.aws.amazon.com/vpc/latest/userguide/vpc-network-acls.html;;;;;HIPAA: 164_308_a_1_ii_b, 164_312_e_1 | CISA: your-data-2 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | NIST-CSF-1.1: ae_1, ac_3, ac_5, pt_4 | GxP-21-CFR-Part-11: 11.10-d, 11.10-g, 11.10-k | CIS-1.5: 5.1 | RBI-Cyber-Security-Framework: annex_i_1_3, annex_i_5_1 | CIS-1.4: 5.1 | NIST-800-53-Revision-4: ac_4, cm_2, sc_7_3, sc_7 | FedRamp-Moderate-Revision-4: ac-4, ac-17-1, ac-21-b, cm-2, sc-4, sc-7-3, sc-7 | FedRAMP-Low-Revision-4: ac-17, cm-2, sc-7 | CIS-2.0: 5.1 | FFIEC: d3-pc-am-b-10, d3-pc-im-b-1, d3-pc-im-b-2, d3-pc-im-b-6, d4-c-co-b-2 | NIST-800-53-Revision-5: ac_4_21, ac_17_b, ac_17_1, ac_17_4_a, ac_17_9, ac_17_10, cm_2_a, cm_2_2, cm_6_a, cm_7_b, cm_8_6, cm_9_b, sc_7_5, sc_7_7, sc_7_11, sc_7_12, sc_7_16, sc_7_21, sc_7_24_b, sc_7_25, sc_7_26, sc_7_27, sc_7_28, sc_7_a, sc_7_c | AWS-Foundational-Security-Best-Practices: ec2 | NIST-800-171-Revision-2: 3_1_1, 3_1_2, 3_1_3, 3_1_14, 3_1_20, 3_4_1, 3_4_7, 3_13_1, 3_13_2, 3_13_5, 3_13_6;internet-exposed;;;Infrastructure Security;;891377253157;;;;;;us-east-1;acl-02f3034ed0f28472f;arn:aws:ec2:us-east-1:891377253157:network-acl/acl-02f3034ed0f28472f
2025-04-19T21:54:15.400776;prowler-aws-ec2_networkacl_allow_ingress_any_port-891377253157-us-east-1-acl-08f8d28aa7bfdf2e9;aws;ec2_networkacl_allow_ingress_any_port;Ensure no Network ACLs allow ingress from 0.0.0.0/0 to any port.;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;FAIL;Network ACL acl-08f8d28aa7bfdf2e9 has every port open to the Internet.;ec2;networkacl;medium;AwsEc2NetworkAcl;;;Ensure no Network ACLs allow ingress from 0.0.0.0/0 to any port.;Even having a perimeter firewall, having network acls open allows any user or malware with vpc access to scan for well known and sensitive ports and gain access to instance.;;Apply Zero Trust approach. Implement a process to scan and remediate unrestricted or overly permissive network acls. Recommended best practices is to narrow the definition for the minimum ports required.;https://docs.aws.amazon.com/vpc/latest/userguide/vpc-network-acls.html;;;;;HIPAA: 164_308_a_1_ii_b, 164_312_e_1 | CISA: your-data-2 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | NIST-CSF-1.1: ae_1, ac_3, ac_5, pt_4 | GxP-21-CFR-Part-11: 11.10-d, 11.10-g, 11.10-k | CIS-1.5: 5.1 | RBI-Cyber-Security-Framework: annex_i_1_3, annex_i_5_1 | CIS-1.4: 5.1 | NIST-800-53-Revision-4: ac_4, cm_2, sc_7_3, sc_7 | FedRamp-Moderate-Revision-4: ac-4, ac-17-1, ac-21-b, cm-2, sc-4, sc-7-3, sc-7 | FedRAMP-Low-Revision-4: ac-17, cm-2, sc-7 | CIS-2.0: 5.1 | FFIEC: d3-pc-am-b-10, d3-pc-im-b-1, d3-pc-im-b-2, d3-pc-im-b-6, d4-c-co-b-2 | NIST-800-53-Revision-5: ac_4_21, ac_17_b, ac_17_1, ac_17_4_a, ac_17_9, ac_17_10, cm_2_a, cm_2_2, cm_6_a, cm_7_b, cm_8_6, cm_9_b, sc_7_5, sc_7_7, sc_7_11, sc_7_12, sc_7_16, sc_7_21, sc_7_24_b, sc_7_25, sc_7_26, sc_7_27, sc_7_28, sc_7_a, sc_7_c | AWS-Foundational-Security-Best-Practices: ec2 | NIST-800-171-Revision-2: 3_1_1, 3_1_2, 3_1_3, 3_1_14, 3_1_20, 3_4_1, 3_4_7, 3_13_1, 3_13_2, 3_13_5, 3_13_6;internet-exposed;;;Infrastructure Security;;891377253157;;;;;;us-east-1;acl-08f8d28aa7bfdf2e9;arn:aws:ec2:us-east-1:891377253157:network-acl/acl-08f8d28aa7bfdf2e9
